Czas [ms]	 Przyspieszenie obudowy [m/s^2]	 Przyspieszenie eliminatora  [m/s^2]	Pr�dko�� obrotowa [obr/sek]
308129	9,710000	9,820000	0,000000
308136	9,710000	9,830000	0,000000
308144	9,740000	9,820000	0,000000
308151	9,770000	9,850000	0,000000
308157	9,770000	9,860000	0,000000
308164	9,750000	9,830000	0,000000
308171	9,750000	9,810000	0,000000
308177	9,680000	9,800000	0,000000
308185	9,720000	9,820000	0,000000
308192	9,730000	9,830000	0,000000
308199	9,720000	9,830000	0,000000
308205	9,730000	9,870000	0,000000
308212	9,750000	9,850000	0,000000
308219	9,750000	9,810000	0,000000
308227	9,750000	9,800000	0,000000
308233	9,700000	9,850000	0,000000
308240	9,730000	9,800000	0,000000
308247	9,730000	9,840000	0,000000
308253	9,730000	9,820000	0,000000
308260	9,730000	9,880000	0,000000
308268	9,750000	9,890000	0,000000
308275	9,760000	9,890000	0,000000
308281	9,790000	9,850000	0,000000
308288	9,750000	9,790000	0,000000
308295	9,700000	9,790000	0,000000
308302	9,700000	9,810000	0,000000
308308	9,740000	9,830000	0,000000
308316	9,760000	9,840000	0,000000
308323	9,750000	9,880000	0,000000
308329	9,740000	9,860000	0,000000
308336	9,740000	9,860000	0,000000
308343	9,740000	9,780000	0,000000
308350	9,730000	9,800000	0,000000
308357	9,730000	9,830000	0,000000
308364	9,740000	9,850000	0,000000
308371	9,770000	9,820000	0,000000
308378	9,760000	9,850000	0,000000
308384	9,740000	9,860000	0,000000
308391	9,740000	9,860000	0,000000
308399	9,740000	9,800000	0,000000
308405	9,680000	9,790000	0,000000
308412	9,710000	9,820000	0,000000
308419	9,720000	9,840000	0,000000
308426	9,720000	9,830000	0,000000
308432	9,750000	9,810000	0,000000
308440	9,770000	9,830000	0,000000
308447	9,750000	9,870000	0,000000
308454	9,720000	9,840000	0,000000
308460	9,720000	9,850000	0,000000
308467	9,750000	9,850000	0,000000
308474	9,760000	9,830000	0,000000
308481	9,750000	9,840000	0,000000
308488	9,760000	9,820000	0,000000
308495	9,770000	9,820000	0,000000
308502	9,790000	9,840000	0,000000
308508	9,740000	9,830000	0,000000
308515	9,700000	9,790000	0,000000
308523	9,720000	9,760000	0,000000
308530	9,730000	9,830000	0,000000
308536	9,750000	9,810000	0,000000
308543	9,760000	9,850000	0,000000
308550	9,760000	9,840000	0,000000
308556	9,750000	9,850000	0,000000
308563	9,760000	9,860000	0,000000
308571	9,730000	9,840000	0,000000
308578	9,750000	9,830000	0,000000
308584	9,740000	9,820000	0,000000
308591	9,740000	9,790000	0,000000
308598	9,750000	9,810000	0,000000
308604	9,730000	9,800000	0,000000
308612	9,750000	9,800000	0,000000
308619	9,780000	9,860000	0,000000
308626	9,720000	9,830000	0,000000
308632	9,740000	9,830000	0,000000
308639	9,730000	9,820000	0,000000
308646	9,700000	9,810000	0,000000
308654	9,710000	9,830000	0,000000
308660	9,760000	9,840000	0,000000
308667	9,750000	9,820000	0,000000
308674	9,770000	9,870000	0,000000
308681	9,730000	9,840000	0,000000
308687	9,730000	9,810000	0,000000
308695	9,710000	9,830000	0,000000
308702	9,740000	9,840000	0,000000
308708	9,740000	9,820000	0,000000
308715	9,760000	9,810000	0,000000
308722	9,750000	9,830000	0,000000
308729	9,750000	9,850000	0,000000
308736	9,750000	9,830000	0,000000
308743	9,740000	9,820000	0,000000
308750	9,730000	9,790000	0,000000
308757	9,740000	9,810000	0,000000
308763	9,730000	9,830000	0,000000
308770	9,720000	9,850000	0,000000
308777	9,760000	9,840000	0,000000
308784	9,750000	9,860000	0,000000
308791	9,740000	9,830000	0,000000
308798	9,740000	9,810000	0,000000
308805	9,730000	9,830000	0,000000
308811	9,750000	9,820000	0,000000
308818	9,720000	9,830000	0,000000
308826	9,730000	9,830000	0,000000
308833	9,730000	9,810000	0,000000
308839	9,760000	9,800000	0,000000
308846	9,700000	9,880000	0,000000
308853	9,710000	9,820000	0,000000
308859	9,740000	9,840000	0,000000
308867	9,770000	9,830000	0,000000
308874	9,770000	9,830000	0,000000
308881	9,750000	9,830000	0,000000
308887	9,740000	9,840000	0,000000
308894	9,750000	9,830000	0,000000
308901	9,720000	9,820000	0,000000
308909	9,710000	9,790000	0,000000
308915	9,720000	9,830000	0,000000
308922	9,750000	9,810000	0,000000
308929	9,730000	9,850000	0,000000
308935	9,720000	9,820000	0,000000
308942	9,730000	9,840000	0,000000
308950	9,730000	9,830000	0,000000
308957	9,770000	9,820000	0,000000
308963	9,710000	9,840000	0,000000
308970	9,760000	9,800000	0,000000
308977	9,720000	9,820000	0,000000
308984	9,750000	9,860000	0,000000
308990	9,720000	9,830000	0,000000
308998	9,750000	9,810000	0,000000
309005	9,770000	9,830000	0,000000
309011	9,750000	9,870000	0,000000
309018	9,740000	9,840000	0,000000
309025	9,730000	9,780000	0,000000
309032	9,740000	9,800000	0,000000
309039	9,730000	9,860000	0,000000
309046	9,700000	9,810000	0,000000
309053	9,710000	9,830000	0,000000
309060	9,720000	9,840000	0,000000
309066	9,720000	9,790000	0,000000
309073	9,740000	9,840000	0,000000
309081	9,730000	9,820000	0,000000
309087	9,750000	9,810000	0,000000
309094	9,740000	9,820000	0,000000
309101	9,740000	9,840000	0,000000
309108	9,750000	9,830000	0,000000
309114	9,730000	9,830000	0,000000
309122	9,750000	9,820000	0,000000
309129	9,750000	9,810000	0,000000
309136	9,710000	9,830000	0,000000
309142	9,740000	9,850000	0,000000
309149	9,760000	9,860000	0,000000
309156	9,760000	9,840000	0,000000
309163	9,700000	9,810000	0,000000
309170	9,710000	9,830000	0,000000
309177	9,710000	9,800000	0,000000
309184	9,720000	9,840000	0,000000
309190	9,730000	9,810000	0,000000
309197	9,730000	9,810000	0,000000
309204	9,730000	9,800000	0,000000
309212	9,720000	9,810000	0,000000
309218	9,750000	9,800000	0,000000
309225	9,740000	9,820000	0,000000
309232	9,750000	9,810000	0,000000
309238	9,750000	9,820000	0,000000
309245	9,720000	9,850000	0,000000
309253	9,760000	9,870000	0,000000
309260	9,750000	9,830000	0,000000
309266	9,750000	9,850000	0,000000
309273	9,710000	9,830000	0,000000
309280	9,730000	9,840000	0,000000
309287	9,730000	9,830000	0,000000
309294	9,750000	9,840000	0,000000
309301	9,730000	9,840000	0,000000
309308	9,710000	9,820000	0,000000
309314	9,720000	9,840000	0,000000
309321	9,750000	9,870000	0,000000
309328	9,740000	9,820000	0,000000
309336	9,730000	9,810000	0,000000
309342	9,750000	9,800000	0,000000
309349	9,780000	9,830000	0,000000
309356	9,740000	9,850000	0,000000
309362	9,730000	9,830000	0,000000
309369	9,770000	9,820000	0,000000
309377	9,760000	9,830000	0,000000
309384	9,760000	9,820000	0,000000
309390	9,750000	9,800000	0,000000
309397	9,740000	9,820000	0,000000
309404	9,720000	9,820000	0,000000
309411	9,750000	9,830000	0,000000
309417	9,730000	9,840000	0,000000
309425	9,730000	9,810000	0,000000
309432	9,720000	9,830000	0,000000
309438	9,720000	9,840000	0,000000
309445	9,740000	9,820000	0,000000
309452	9,730000	9,800000	0,000000
309459	9,730000	9,840000	0,000000
309466	9,730000	9,820000	0,000000
309473	9,730000	9,860000	0,000000
309480	9,750000	9,840000	0,000000
309487	9,750000	9,870000	0,000000
309493	9,720000	9,820000	0,000000
309500	9,740000	9,810000	0,000000
309508	9,730000	9,800000	0,000000
309515	9,760000	9,810000	0,000000
309521	9,730000	9,810000	0,000000
309528	9,750000	9,830000	0,000000
309535	9,740000	9,810000	0,000000
309541	9,780000	9,800000	0,000000
309549	9,740000	9,830000	0,000000
309556	9,740000	9,830000	0,000000
309563	9,720000	9,850000	0,000000
309569	9,720000	9,810000	0,000000
309576	9,730000	9,820000	0,000000
309583	9,730000	9,830000	0,000000
309591	9,710000	9,810000	0,000000
309597	9,760000	9,850000	0,000000
309604	9,770000	9,800000	0,000000
309611	9,750000	9,810000	0,000000
309617	9,730000	9,840000	0,000000
309624	9,750000	9,820000	0,000000
309632	9,730000	9,840000	0,000000
309639	9,740000	9,840000	0,000000
309645	9,740000	9,850000	0,000000
309652	9,740000	9,830000	0,000000
309659	9,750000	9,830000	0,000000
309666	9,720000	9,850000	0,000000
309672	9,730000	9,830000	0,000000
309680	9,730000	9,830000	0,000000
309687	9,740000	9,840000	0,000000
309693	9,740000	9,870000	0,000000
309700	9,750000	9,870000	0,000000
309707	9,720000	9,850000	0,000000
309714	9,740000	9,850000	0,000000
309721	9,730000	9,860000	0,000000
309728	9,730000	9,870000	0,000000
309735	9,730000	9,860000	0,000000
309742	9,740000	9,810000	0,000000
309748	9,740000	9,870000	0,000000
309755	9,740000	9,850000	0,000000
309763	9,740000	9,840000	0,000000
309769	9,760000	9,840000	0,000000
309776	9,740000	9,820000	0,000000
309783	9,750000	9,850000	0,000000
309790	9,760000	9,830000	0,000000
309796	9,760000	9,850000	0,000000
309804	9,740000	9,890000	0,000000
309811	9,740000	9,830000	0,000000
309818	9,730000	9,870000	0,000000
309824	9,690000	9,820000	0,000000
309831	9,730000	9,820000	0,000000
309838	9,740000	9,840000	0,000000
309844	9,750000	9,860000	0,000000
309852	9,740000	9,810000	0,000000
309859	9,770000	9,810000	0,000000
309866	9,750000	9,810000	0,000000
309872	9,730000	9,840000	0,000000
309879	9,710000	9,820000	0,000000
309886	9,750000	9,840000	0,000000
309894	9,740000	9,850000	0,000000
309900	9,760000	9,870000	0,000000
309907	9,720000	9,810000	0,000000
309914	9,730000	9,840000	0,000000
309920	9,690000	9,850000	0,000000
309927	9,730000	9,860000	0,000000
309935	9,740000	9,850000	0,000000
309942	9,740000	9,840000	0,000000
309948	9,770000	9,880000	0,000000
309955	9,780000	9,860000	0,000000
309962	9,740000	9,770000	0,000000
309969	9,730000	9,780000	0,000000
309976	9,750000	9,870000	0,000000
309983	9,760000	9,870000	0,000000
309990	9,740000	9,810000	0,000000
309996	9,760000	9,820000	0,000000
310003	9,750000	9,870000	0,000000
310010	9,740000	9,850000	0,000000
310018	9,720000	9,790000	0,000000
310024	9,710000	9,800000	0,000000
310031	9,740000	9,860000	0,000000
310038	9,720000	9,890000	0,000000
310045	9,750000	9,860000	0,000000
310051	9,750000	9,820000	0,000000
310059	9,730000	9,840000	0,000000
310066	9,730000	9,850000	0,000000
310072	9,720000	9,810000	0,000000
310079	9,720000	9,800000	0,000000
310086	9,750000	9,850000	0,000000
310093	9,810000	9,850000	0,000000
310099	9,770000	9,840000	0,000000
310107	9,760000	9,790000	0,000000
310114	9,750000	9,850000	0,000000
310121	9,740000	9,860000	0,000000
310127	9,720000	9,800000	0,000000
310134	9,750000	9,810000	0,000000
310141	9,740000	9,830000	0,000000
310148	9,720000	9,830000	0,000000
310155	9,700000	9,830000	0,000000
310162	9,740000	9,870000	0,000000
310169	9,730000	9,850000	0,000000
310175	9,740000	9,830000	0,000000
310182	9,740000	9,840000	0,000000
310190	9,710000	9,850000	0,000000
310197	9,710000	9,800000	0,000000
310203	9,750000	9,800000	0,000000
310210	9,760000	9,860000	0,000000
310217	9,750000	9,840000	0,000000
310223	9,750000	9,800000	0,000000
310231	9,720000	9,790000	0,000000
310238	9,770000	9,860000	0,000000
310245	9,750000	9,830000	0,000000
310251	9,750000	9,880000	0,000000
310258	9,740000	9,870000	0,000000
310265	9,770000	9,810000	0,000000
310273	9,730000	9,780000	0,000000
310279	9,750000	9,800000	0,000000
310286	9,710000	9,870000	0,000000
310293	9,730000	9,850000	0,000000
310299	9,710000	9,770000	0,000000
310306	9,750000	9,790000	0,000000
310313	9,750000	9,870000	0,000000
310321	9,750000	9,870000	0,000000
310327	9,750000	9,790000	0,000000
310334	9,780000	9,830000	0,000000
310341	9,700000	9,870000	0,000000
310348	9,700000	9,850000	0,000000
310354	9,700000	9,790000	0,000000
310362	9,710000	9,840000	0,000000
310369	9,740000	9,860000	0,000000
310375	9,770000	9,850000	0,000000
310382	9,750000	9,820000	0,000000
310389	9,750000	9,860000	0,000000
310396	9,780000	9,870000	0,000000
310403	9,700000	9,830000	0,000000
310410	9,710000	9,780000	0,000000
310417	9,710000	9,840000	0,000000
310424	9,720000	9,820000	0,000000
310430	9,760000	9,900000	0,000000
310437	9,730000	9,870000	0,000000
310445	9,730000	9,850000	0,000000
310451	9,760000	9,790000	0,000000
310458	9,770000	9,860000	0,000000
310465	9,700000	9,810000	0,000000
310472	9,690000	9,800000	0,000000
310478	9,710000	9,790000	0,000000
310486	9,750000	9,850000	0,000000
310493	9,750000	9,840000	0,000000
310500	9,750000	9,830000	0,000000
310506	9,740000	9,830000	0,000000
310513	9,750000	9,840000	0,000000
310520	9,740000	9,820000	0,000000
310526	9,740000	9,770000	0,000000
310534	9,720000	9,800000	0,000000
310541	9,740000	9,810000	0,000000
310548	9,750000	9,870000	0,000000
310554	9,750000	9,850000	0,000000
310561	9,750000	9,860000	0,000000
310568	9,750000	9,800000	0,000000
310576	9,700000	9,870000	0,000000
310582	9,710000	9,780000	0,000000
310589	9,710000	9,870000	0,000000
310596	9,760000	9,820000	0,000000
