time	CH1	CH2	CH3
25458	8,610000	8,730000	8,000000
25465	9,190000	9,240000	8,000000
25473	9,290000	10,660000	8,000000
25479	10,260000	10,300000	8,000000
25486	11,250000	10,390000	8,000000
25493	10,410000	10,740000	8,000000
25499	10,150000	10,050000	8,000000
25506	9,600000	9,180000	8,000000
25513	8,900000	9,380000	8,000000
25520	8,640000	8,020000	8,000000
25527	9,450000	8,830000	8,000000
25534	10,160000	11,020000	8,000000
25540	10,020000	12,150000	8,000000
25547	10,910000	9,290000	8,000000
25554	10,960000	9,550000	8,000000
25561	9,610000	10,010000	8,000000
25568	8,690000	9,030000	8,000000
25575	9,130000	8,460000	8,000000
25581	9,310000	9,590000	8,000000
25588	9,500000	10,910000	8,000000
25595	9,510000	10,050000	8,000000
25602	10,460000	9,320000	8,000000
25609	10,880000	11,260000	8,000000
25616	9,020000	11,020000	8,000000
25622	8,730000	8,310000	8,000000
25629	9,540000	8,190000	8,000000
25636	9,890000	10,460000	8,000000
25643	10,160000	10,820000	8,000000
25650	9,580000	10,300000	8,000000
25657	9,120000	8,750000	8,000000
25663	9,830000	9,390000	8,000000
25670	10,440000	10,380000	8,000000
25677	10,970000	10,550000	8,000000
25684	10,340000	10,060000	8,000000
25691	9,750000	10,850000	8,000000
25698	8,890000	9,190000	8,000000
25704	9,170000	8,940000	8,000000
25711	9,520000	9,190000	8,000000
25718	9,460000	9,750000	8,000000
25724	9,730000	10,660000	8,000000
25732	10,440000	10,310000	8,000000
25739	9,980000	9,800000	8,000000
25745	9,940000	9,460000	8,000000
25752	9,840000	9,920000	8,000000
25759	9,070000	10,960000	8,000000
25765	8,910000	8,660000	8,000000
25773	9,460000	8,280000	8,000000
25780	10,380000	10,290000	8,000000
25786	11,040000	11,930000	8,000000
25793	11,150000	10,970000	8,000000
25800	9,680000	10,200000	8,000000
25806	9,020000	8,430000	8,000000
25814	9,550000	7,700000	8,000000
25821	9,580000	8,080000	8,000000
25827	9,190000	10,240000	8,000000
25834	10,410000	10,760000	8,000000
25841	10,950000	10,220000	8,000000
25847	10,510000	10,350000	8,000000
25854	9,900000	9,710000	8,000000
25862	10,370000	8,920000	8,000000
25868	9,940000	10,290000	8,000000
25875	8,570000	10,180000	8,000000
25882	9,030000	8,920000	8,000000
25888	9,530000	9,170000	8,000000
25895	9,700000	9,890000	8,000000
25903	11,050000	10,490000	8,000000
25909	11,190000	12,170000	8,000000
25916	10,060000	10,860000	8,000000
25923	9,570000	8,240000	8,000000
25930	8,770000	8,710000	8,000000
25936	8,330000	9,490000	8,000000
25944	9,340000	9,070000	8,000000
25950	9,350000	8,680000	8,000000
25957	9,660000	10,410000	8,000000
25964	10,130000	10,760000	8,000000
25971	10,520000	10,640000	8,000000
25977	10,340000	10,200000	8,000000
25985	9,450000	9,310000	8,000000
25992	9,390000	8,250000	8,000000
25998	8,760000	10,040000	8,000000
26005	9,100000	10,590000	8,000000
26012	10,470000	10,170000	8,000000
26018	11,270000	8,990000	8,000000
26025	10,620000	11,060000	8,000000
26033	9,730000	10,620000	8,000000
26039	9,350000	8,620000	8,000000
26046	9,860000	9,330000	8,000000
26053	9,840000	10,080000	8,000000
26059	9,520000	9,900000	8,000000
26066	9,080000	9,180000	8,000000
26074	9,500000	9,120000	8,000000
26080	10,180000	10,310000	8,000000
26087	9,960000	11,270000	8,000000
26094	10,590000	11,480000	8,000000
26100	10,810000	9,280000	8,000000
26107	9,920000	8,720000	8,000000
26115	8,260000	9,830000	8,000000
26121	8,100000	9,460000	8,000000
26128	9,510000	8,120000	8,000000
26134	9,910000	9,270000	8,000000
26141	10,540000	10,230000	8,000000
26148	10,370000	10,100000	8,000000
26156	10,180000	9,970000	8,000000
26162	9,750000	10,030000	8,000000
26169	9,040000	10,010000	8,000000
26176	8,910000	9,980000	8,000000
26182	8,600000	8,280000	8,000000
26189	9,880000	8,460000	8,000000
26195	10,240000	8,400000	8,000000
26203	10,000000	11,350000	8,000000
26210	9,770000	11,310000	8,000000
26217	9,520000	9,840000	8,000000
26223	9,390000	9,510000	8,000000
26230	9,310000	8,560000	8,000000
26236	9,990000	8,010000	8,000000
26244	9,080000	10,710000	8,000000
26251	8,960000	11,680000	8,000000
26257	10,710000	9,530000	8,000000
26264	10,900000	9,970000	8,000000
26271	10,170000	10,560000	8,000000
26278	10,510000	10,070000	8,000000
26285	9,180000	10,110000	8,000000
26292	8,480000	9,360000	8,000000
26299	8,990000	8,670000	8,000000
26305	9,630000	9,700000	8,000000
26312	9,370000	10,130000	8,000000
26319	10,310000	9,650000	8,000000
26326	10,500000	9,240000	8,000000
26333	10,440000	11,110000	8,000000
26340	10,120000	10,330000	8,000000
26346	9,320000	8,800000	8,000000
26353	8,400000	8,390000	8,000000
26360	8,480000	9,130000	8,000000
26366	9,520000	8,690000	8,000000
26374	10,240000	10,820000	8,000000
26381	10,390000	11,530000	8,000000
26387	10,790000	10,600000	8,000000
26394	10,740000	9,590000	8,000000
26401	9,490000	8,380000	8,000000
26407	9,260000	8,140000	8,000000
26415	8,420000	10,730000	8,000000
26422	8,980000	10,680000	8,000000
26428	10,240000	9,630000	8,000000
26435	11,050000	9,840000	8,000000
26442	10,230000	10,290000	8,000000
26448	9,770000	9,720000	8,000000
26456	9,680000	9,410000	8,000000
26463	9,540000	9,610000	8,000000
26469	9,420000	9,140000	8,000000
26476	9,170000	9,010000	8,000000
26483	9,440000	10,420000	8,000000
26489	9,730000	10,210000	8,000000
26497	9,710000	10,410000	8,000000
26504	10,890000	9,540000	8,000000
26510	10,740000	10,130000	8,000000
26517	9,970000	10,850000	8,000000
26524	9,670000	9,760000	8,000000
26530	9,390000	9,350000	8,000000
26537	8,430000	10,190000	8,000000
26545	9,010000	8,410000	8,000000
26551	9,840000	9,230000	8,000000
26558	10,330000	10,510000	8,000000
26565	10,280000	10,650000	8,000000
26571	10,330000	10,300000	8,000000
26578	9,620000	9,960000	8,000000
26586	9,240000	9,280000	8,000000
26592	8,790000	9,740000	8,000000
26599	8,930000	10,430000	8,000000
26606	10,220000	9,520000	8,000000
26612	10,250000	9,570000	8,000000
26619	10,050000	10,000000	8,000000
26627	10,490000	9,740000	8,000000
26633	9,830000	10,910000	8,000000
26640	10,080000	10,080000	8,000000
26647	9,640000	8,560000	8,000000
26653	8,160000	8,850000	8,000000
26660	8,970000	9,110000	8,000000
26668	9,840000	9,710000	8,000000
26674	10,120000	10,230000	8,000000
26681	11,280000	9,980000	8,000000
26688	11,000000	10,950000	8,000000
26694	8,870000	11,030000	8,000000
26701	8,950000	7,960000	8,000000
26708	8,580000	7,950000	8,000000
26715	9,010000	9,120000	8,000000
26722	9,040000	9,730000	8,000000
26729	9,400000	10,090000	8,000000
26735	10,470000	10,440000	8,000000
26742	10,980000	10,290000	8,000000
26749	10,630000	10,900000	8,000000
26756	9,090000	10,900000	8,000000
26763	9,110000	7,440000	8,000000
26770	8,410000	7,980000	8,000000
26776	8,870000	8,770000	8,000000
26783	10,230000	9,730000	8,000000
26790	10,960000	11,870000	8,000000
26797	11,320000	11,340000	8,000000
26804	10,200000	10,030000	8,000000
26811	8,800000	10,050000	8,000000
26817	8,580000	8,560000	8,000000
26824	9,390000	8,620000	8,000000
26831	8,850000	9,660000	8,000000
26838	9,660000	9,670000	8,000000
26845	10,640000	10,060000	8,000000
26852	10,220000	11,260000	8,000000
26858	10,020000	12,280000	8,000000
26865	10,310000	9,760000	8,000000
26872	10,190000	8,710000	8,000000
26878	9,250000	8,660000	8,000000
26886	9,080000	9,770000	8,000000
26893	9,500000	9,700000	8,000000
26899	9,320000	10,480000	8,000000
26906	9,560000	9,770000	8,000000
26913	10,950000	9,790000	8,000000
26919	11,490000	11,230000	8,000000
26927	10,000000	10,900000	8,000000
26934	9,600000	9,850000	8,000000
26940	8,820000	9,010000	8,000000
26947	8,030000	7,990000	8,000000
26954	9,050000	8,250000	8,000000
26960	9,920000	9,910000	8,000000
26968	10,330000	11,130000	8,000000
26975	10,730000	10,770000	8,000000
26981	10,160000	10,060000	8,000000
26988	10,020000	9,160000	8,000000
26995	8,970000	9,870000	8,000000
27001	8,560000	9,420000	8,000000
27009	8,930000	10,200000	8,000000
27016	9,620000	10,520000	8,000000
27022	10,390000	9,030000	8,000000
27029	10,920000	9,480000	8,000000
27036	10,290000	10,690000	8,000000
27042	10,920000	10,260000	8,000000
27049	9,680000	10,010000	8,000000
27057	8,480000	9,600000	8,000000
27063	8,300000	7,930000	8,000000
27070	8,740000	10,650000	8,000000
27077	9,680000	9,600000	8,000000
27083	11,570000	9,340000	8,000000
27090	11,090000	9,440000	8,000000
27098	10,010000	10,010000	8,000000
27104	9,670000	9,130000	8,000000
27111	8,610000	9,770000	8,000000
27118	8,590000	9,260000	8,000000
27124	8,950000	9,490000	8,250000
27131	9,480000	9,040000	8,250000
27139	10,410000	10,070000	8,250000
27145	10,990000	11,310000	8,250000
27152	10,840000	11,100000	8,250000
27159	10,290000	8,550000	8,250000
27165	8,840000	9,670000	8,250000
27172	8,350000	8,980000	8,250000
27180	8,640000	9,020000	8,250000
27186	9,230000	9,580000	8,250000
27193	10,310000	10,680000	8,250000
27200	10,260000	11,000000	8,250000
27206	10,210000	11,740000	8,250000
27213	10,580000	8,990000	8,250000
27220	9,600000	9,260000	8,250000
27227	8,750000	9,220000	8,250000
27234	8,400000	9,260000	8,250000
27240	8,760000	9,210000	8,250000
27247	9,250000	10,440000	8,250000
27254	10,770000	9,690000	8,250000
27261	11,080000	11,520000	8,250000
27268	10,000000	10,790000	8,250000
27275	9,420000	9,060000	8,250000
27282	9,300000	9,580000	8,250000
27288	9,550000	10,240000	8,250000
27295	9,410000	9,270000	8,250000
27301	9,160000	9,150000	8,250000
27309	9,320000	9,310000	8,250000
27316	9,410000	10,090000	8,250000
27322	11,250000	10,000000	8,250000
27329	11,070000	11,100000	8,250000
27336	9,800000	11,570000	8,250000
27343	9,870000	8,550000	8,250000
27350	8,460000	7,570000	8,250000
27357	7,930000	8,540000	8,250000
27363	9,180000	8,770000	8,250000
27370	10,110000	11,490000	8,250000
27377	10,020000	11,920000	8,250000
27383	10,250000	10,730000	8,250000
27390	9,860000	9,230000	8,250000
27398	10,090000	8,990000	8,250000
27405	9,630000	10,110000	8,250000
27411	9,490000	9,080000	8,250000
27418	9,430000	8,210000	8,250000
27424	9,530000	10,890000	8,250000
27431	9,620000	10,410000	8,250000
27439	10,960000	11,180000	8,250000
27446	10,340000	10,900000	8,250000
27452	9,920000	10,880000	8,250000
27459	9,550000	8,680000	8,250000
27466	8,510000	7,800000	8,250000
27472	9,240000	9,090000	8,250000
27480	9,770000	10,230000	8,250000
27487	10,370000	11,110000	8,250000
27493	10,750000	9,990000	8,250000
27500	10,820000	10,870000	8,250000
27507	10,100000	10,300000	8,250000
27513	10,520000	9,740000	8,250000
27521	8,990000	9,590000	8,250000
27528	8,820000	8,760000	8,250000
27534	9,080000	7,910000	8,250000
27541	9,690000	10,370000	8,250000
27548	10,780000	10,800000	8,250000
27554	10,910000	12,070000	8,250000
27561	9,540000	11,000000	8,250000
27569	9,460000	8,360000	8,250000
27575	8,210000	7,690000	8,250000
27582	8,170000	8,040000	8,250000
27589	8,520000	8,630000	8,250000
27595	9,280000	9,210000	8,250000
27602	9,870000	10,740000	8,250000
27610	10,860000	9,710000	8,250000
27616	10,900000	10,350000	8,250000
27623	10,490000	10,610000	8,250000
27630	10,390000	9,860000	8,250000
27636	9,020000	10,210000	8,250000
27643	8,450000	8,280000	8,250000
27651	9,910000	8,200000	8,250000
27657	10,220000	11,000000	8,250000
27664	10,470000	11,740000	8,250000
27671	10,260000	10,370000	8,250000
27677	9,510000	8,850000	8,250000
27684	8,910000	8,980000	8,250000
27692	9,210000	9,120000	8,250000
27698	9,450000	9,770000	8,250000
27705	10,010000	9,570000	8,250000
27712	9,300000	10,400000	8,250000
27718	9,900000	9,110000	8,250000
27725	10,150000	9,820000	8,250000
27732	10,970000	10,660000	8,250000
27739	10,980000	11,300000	8,250000
27746	10,140000	10,900000	8,250000
27753	8,760000	9,920000	8,250000
27759	8,510000	7,100000	8,250000
27766	8,890000	8,920000	8,250000
27773	9,600000	10,170000	8,250000
27780	10,310000	10,670000	8,250000
27787	10,650000	10,800000	8,250000
27794	10,050000	10,150000	8,250000
27800	9,710000	9,210000	8,250000
27807	9,000000	10,340000	8,250000
27814	8,450000	10,020000	8,250000
27821	8,760000	9,520000	8,250000
27828	9,080000	8,160000	8,250000
27835	10,890000	8,140000	8,250000
27841	10,990000	11,350000	8,250000
27848	10,510000	11,670000	8,250000
27855	10,210000	10,130000	8,250000
27862	9,510000	9,990000	8,250000
27869	8,530000	9,930000	8,250000
27876	9,210000	8,570000	8,250000
27882	9,260000	10,300000	8,250000
27889	10,690000	9,920000	8,250000
27896	10,940000	9,720000	8,250000
27902	10,120000	10,600000	8,250000
27910	10,010000	10,410000	8,250000
27917	9,420000	9,830000	8,250000
27923	8,710000	10,500000	8,250000
27930	8,910000	8,070000	8,250000
27937	9,050000	9,120000	8,250000
27943	9,220000	8,300000	8,250000
27951	10,680000	9,710000	8,250000
27958	11,300000	11,410000	8,250000
27964	10,860000	11,200000	8,250000
27971	10,420000	10,170000	8,250000
27978	8,950000	9,490000	8,250000
27984	8,410000	9,400000	8,250000
27992	8,700000	9,350000	8,250000
27999	9,250000	10,520000	8,250000
28005	9,960000	10,080000	8,250000
28012	10,440000	9,590000	8,250000
28019	10,910000	9,640000	8,250000
28025	11,070000	8,980000	8,250000
28033	9,510000	11,110000	8,250000
28040	8,810000	9,640000	8,250000
28046	9,070000	8,410000	8,250000
28053	9,330000	9,420000	8,250000
28060	9,820000	10,110000	8,250000
28066	11,220000	9,480000	8,250000
28073	10,380000	11,510000	8,250000
28081	9,840000	11,210000	8,250000
28087	9,470000	9,220000	8,250000
28094	9,670000	9,490000	8,250000
28101	9,590000	9,820000	8,250000
28107	9,820000	10,050000	8,250000
28114	9,320000	9,410000	8,250000
28122	8,900000	9,890000	8,250000
28128	9,320000	9,440000	8,250000
28135	10,730000	10,310000	8,250000
28142	11,290000	11,620000	8,250000
28148	9,820000	10,030000	8,250000
28155	9,420000	8,310000	8,250000
28163	9,130000	8,760000	8,250000
28169	8,240000	10,130000	8,250000
28176	9,380000	9,930000	8,250000
28183	9,640000	9,550000	8,250000
28189	10,240000	10,590000	8,250000
28196	10,270000	10,400000	8,250000
28204	9,930000	9,650000	8,250000
28210	10,320000	9,470000	8,250000
28217	9,580000	10,760000	8,250000
28224	8,920000	10,050000	8,250000
28230	9,400000	8,810000	8,250000
28237	9,740000	10,060000	8,250000
28244	10,690000	10,630000	8,250000
28251	10,790000	10,820000	8,250000
28258	9,590000	10,940000	8,250000
28265	9,210000	8,390000	8,250000
28271	9,040000	7,420000	8,250000
28278	8,720000	9,400000	8,250000
28285	9,160000	10,000000	8,250000
28292	9,310000	10,740000	8,250000
28299	10,060000	11,210000	8,250000
28306	11,120000	9,130000	8,250000
28312	11,240000	9,970000	8,250000
28319	9,960000	10,490000	8,250000
28326	9,220000	10,180000	8,250000
28333	9,040000	9,620000	8,250000
28340	8,700000	9,530000	8,250000
28347	9,570000	9,490000	8,250000
28353	10,010000	10,410000	8,250000
28360	10,580000	11,720000	8,250000
28367	11,730000	10,310000	8,250000
28374	10,510000	10,420000	8,250000
28381	9,700000	9,010000	8,250000
28388	9,510000	7,740000	8,250000
28394	8,720000	9,920000	8,250000
28401	8,890000	9,850000	8,250000
28408	9,240000	8,850000	8,250000
28414	9,800000	10,310000	8,250000
28422	10,480000	10,540000	8,250000
28429	10,310000	10,660000	8,250000
28435	9,990000	9,960000	8,250000
28442	9,780000	9,680000	8,250000
28449	9,410000	9,410000	8,250000
28455	8,730000	9,850000	8,250000
28463	9,610000	9,050000	8,250000
28470	10,310000	10,270000	8,250000
28476	10,450000	10,290000	8,250000
28483	10,830000	9,560000	8,250000
28490	10,300000	8,400000	8,250000
28496	9,740000	10,050000	8,250000
28504	9,100000	10,850000	8,250000
28511	9,410000	9,160000	8,250000
28517	9,690000	8,630000	8,250000
28524	8,910000	10,000000	8,250000
28531	9,160000	10,140000	8,250000
28538	10,580000	10,210000	8,250000
28545	10,200000	11,200000	8,250000
28552	10,170000	10,500000	8,250000
28559	10,500000	9,280000	8,250000
28565	9,740000	10,300000	8,250000
28572	8,690000	9,300000	8,250000
28579	9,430000	9,150000	8,250000
28585	9,490000	9,790000	8,250000
28593	9,360000	10,470000	8,250000
28600	10,120000	9,860000	8,250000
28606	10,440000	9,980000	8,250000
28613	10,630000	10,230000	8,250000
28620	10,460000	10,120000	8,250000
28626	9,530000	9,910000	8,250000
28634	8,910000	9,430000	8,250000
28641	9,010000	9,670000	8,250000
28647	8,950000	10,350000	8,250000
28654	10,320000	9,460000	8,250000
28661	10,170000	10,210000	8,250000
28667	10,060000	9,780000	8,250000
28675	9,990000	9,210000	8,250000
28682	8,900000	10,330000	8,250000
28688	8,760000	9,790000	8,250000
28695	9,200000	8,620000	8,250000
28702	9,390000	9,740000	8,250000
28708	9,960000	9,970000	8,250000
28716	10,900000	10,220000	8,250000
28723	10,570000	10,740000	8,250000
28729	10,860000	10,010000	8,250000
28736	9,940000	10,910000	8,250000
28743	8,300000	10,230000	8,250000
28749	8,700000	8,360000	8,250000
28756	9,350000	9,210000	8,250000
28764	9,540000	9,970000	8,250000
28770	10,420000	10,130000	8,250000
28777	10,060000	10,730000	8,250000
28784	10,320000	9,500000	8,250000
28790	10,180000	9,170000	8,250000
28797	9,080000	10,150000	8,250000
28805	8,310000	10,010000	8,250000
28811	8,910000	8,660000	8,250000
28818	9,490000	9,440000	8,250000
28825	10,440000	9,890000	8,250000
28831	11,430000	10,650000	8,250000
28838	10,680000	11,370000	8,250000
28846	10,770000	9,320000	8,250000
28852	9,440000	9,410000	8,250000
28859	8,590000	9,690000	8,250000
28866	9,160000	9,500000	8,250000
28872	9,600000	9,320000	8,250000
28879	9,760000	9,070000	8,250000
28887	10,320000	8,870000	8,250000
28893	11,000000	11,580000	8,250000
28900	9,490000	11,700000	8,250000
28907	9,220000	11,280000	8,250000
28913	9,790000	8,830000	8,250000
28920	10,080000	7,610000	8,250000
28928	8,490000	8,630000	8,250000
28934	8,060000	9,870000	8,250000
28941	9,140000	10,400000	8,250000
28948	9,810000	10,810000	8,250000
28954	10,950000	10,130000	8,250000
28961	11,320000	10,170000	8,250000
28968	9,650000	9,890000	8,250000
28975	9,220000	9,470000	8,250000
28982	8,770000	9,520000	8,250000
